External code,Vendor,Centre,Dice_BG_ED,Dice_LV_ED,Dice_MYO_ED,Dice_RV_ED,Dice_BG_ES,Dice_LV_ES,Dice_MYO_ES,Dice_RV_ES,IoU_BG_ED,IoU_LV_ED,IoU_MYO_ED,IoU_RV_ED,IoU_BG_ES,IoU_LV_ES,IoU_MYO_ES,IoU_RV_ES
A7E4J0,B,3,0.9729873538017273,0.9389212131500244,0.8157894611358643,0.8883118629455566,0.9733793139457703,0.9319602847099304,0.7595196962356567,0.8106507062911987,0.9473956823348999,0.884874165058136,0.6888889074325562,0.7990656495094299,0.9481391906738281,0.8725895285606384,0.6122787594795227,0.6815917491912842
A7F4G2,D,5,0.9573904871940613,0.8716577291488647,0.6291273832321167,0.7957583069801331,0.9706294536590576,0.8944185972213745,0.7145408987998962,0.7253831624984741,0.9182637333869934,0.7725118398666382,0.4589247405529022,0.6607961654663086,0.9429349303245544,0.8090029358863831,0.5558643937110901,0.5690990090370178
A7G0P5,B,2,0.9770633578300476,0.9511757493019104,0.881136953830719,0.8975045084953308,0.9757257103919983,0.8801568150520325,0.7951756119728088,0.8193597197532654,0.9551553726196289,0.9068971872329712,0.7875288724899292,0.8140664100646973,0.952601969242096,0.7859643697738647,0.6599929928779602,0.6939960718154907
A7M7P8,F,6,0.9913809895515442,0.9709515571594238,0.917457640171051,0.9592304229736328,0.9942620396614075,0.9512829184532166,0.9380900859832764,0.914391279220581,0.9829092025756836,0.9435431361198425,0.8475027680397034,0.9216549396514893,0.9885895848274231,0.9070920944213867,0.8833989500999451,0.8422844409942627
A7O4T6,F,6,0.9941877722740173,0.9724342823028564,0.9164749383926392,0.9678426384925842,0.995930016040802,0.9626298546791077,0.903670608997345,0.9698234796524048,0.9884427785873413,0.9463474750518799,0.8458271622657776,0.9376890659332275,0.9918929934501648,0.9279521107673645,0.82426917552948,0.9414148330688477
A8C5E9,C,4,0.9458252787590027,0.7432904243469238,0.5595900416374207,0.11768093705177307,0.9565572142601013,0.6387260556221008,0.5960693955421448,0.047947630286216736,0.8972187042236328,0.5914575457572937,0.3884935975074768,0.0625191256403923,0.9167317748069763,0.46921199560165405,0.42457184195518494,0.02456267550587654
A8C9H8,C,4,,,,,,,,,,,,,,,,
A8C9U8,B,2,0.9737022519111633,0.941806972026825,0.8366227149963379,0.9352325201034546,0.9681189060211182,0.7395760416984558,0.7665878534317017,0.8251584768295288,0.9487521648406982,0.8900143504142761,0.7191327810287476,0.8783444166183472,0.9382078051567078,0.5867676734924316,0.6215180158615112,0.702357292175293
A8E1F4,B,3,0.9805065393447876,0.9567638039588928,0.8117783069610596,0.8955891132354736,0.987866222858429,0.8939393758773804,0.8111383318901062,0.8490674495697021,0.9617584943771362,0.9171113967895508,0.6831875443458557,0.810920238494873,0.9760234355926514,0.8082191944122314,0.6822815537452698,0.7377212643623352
A8I1U6,C,4,,,,,,,,,,,,,,,,
A9C5P4,B,2,0.9606342911720276,0.8574557304382324,0.7690244913101196,0.7390029430389404,0.9664868116378784,0.591092050075531,0.734755277633667,0.6868741512298584,0.9242505431175232,0.7504791617393494,0.624727725982666,0.5860465168952942,0.9351471066474915,0.41953912377357483,0.5807218551635742,0.5230832695960999
A9E3G9,B,3,0.9676131010055542,0.8756005764007568,0.7341205477714539,0.8445783853530884,0.9894734621047974,0.9192025065422058,0.8313300609588623,0.8396384716033936,0.937258243560791,0.7787273526191711,0.5799292325973511,0.7309698462486267,0.9791662693023682,0.8504854440689087,0.7113471627235413,0.7236007452011108
A9F3T5,C,4,0.982483983039856,0.9293950796127319,0.8138173222541809,0.7776561975479126,0.9804598093032837,0.704119861125946,0.8011369109153748,0.6806109547615051,0.9655710458755493,0.8681027889251709,0.6860809326171875,0.6362009048461914,0.9616685509681702,0.5433526039123535,0.6682471632957458,0.5158531069755554
A9J5Q7,B,3,0.9798619747161865,0.9390197396278381,0.7878868579864502,0.8719213604927063,0.9812585115432739,0.8999518156051636,0.7137062549591064,0.7675389051437378,0.960519015789032,0.8850492238998413,0.6500110030174255,0.7729260325431824,0.9632066488265991,0.8181021809577942,0.5548548102378845,0.622769296169281
A9J8W7,B,2,0.9789482355117798,0.96135014295578,0.8618532419204712,0.8531640768051147,0.986854612827301,0.8433734774589539,0.8195597529411316,0.8529298305511475,0.9587645530700684,0.9255768060684204,0.7572426795959473,0.7439286708831787,0.9740503430366516,0.7291666865348816,0.6942830681800842,0.743572473526001
A9L7Y7,C,4,0.9602386951446533,0.8217633962631226,0.532281756401062,0.7122174501419067,0.9565299153327942,0.6066727638244629,0.5101556181907654,0.6198170185089111,0.9235184192657471,0.6974519491195679,0.3626593351364136,0.5530572533607483,0.9166816473007202,0.4354129731655121,0.3424220681190491,0.44908323884010315
B0H7V0,A,1,0.9852767586708069,0.9666004180908203,0.8698059320449829,0.9083501696586609,0.991861879825592,0.954343318939209,0.8767629265785217,0.9031210541725159,0.9709808230400085,0.9353598356246948,0.7696075439453125,0.8320893049240112,0.9838551878929138,0.9126736521720886,0.7805680632591248,0.8233553171157837
B0I2Z0,F,6,0.9958940744400024,0.9752280116081238,0.9301243424415588,0.9685428142547607,0.9970131516456604,0.9598008990287781,0.9304184913635254,0.9590372443199158,0.9918217658996582,0.9516536593437195,0.8693760633468628,0.9390044212341309,0.9940440654754639,0.9227088093757629,0.8698901534080505,0.9212983250617981
B0L3Y2,C,4,0.9836956262588501,0.8710577487945557,0.7970409989356995,0.8971123099327087,0.9831087589263916,0.7774269580841064,0.7839965224266052,0.7638888955116272,0.9679144024848938,0.7715697884559631,0.6625670790672302,0.8134212493896484,0.9667786359786987,0.6358940601348877,0.6447321772575378,0.617977499961853
B0N3W8,B,2,0.9736175537109375,0.8976961374282837,0.7724547386169434,0.9126529097557068,0.9609721302986145,0.6731404662132263,0.5449859499931335,0.8350380659103394,0.9485913515090942,0.8143817186355591,0.6292678713798523,0.8393390774726868,0.9248762130737305,0.5073186159133911,0.3745571970939636,0.7167943120002747
B1G9J3,B,2,0.9818909168243408,0.9577404260635376,0.8696007132530212,0.8908950686454773,0.9871898293495178,0.9116445183753967,0.8758962154388428,0.811981737613678,0.9644260406494141,0.9189078211784363,0.7692863345146179,0.8032558560371399,0.9747037291526794,0.8376348614692688,0.7791951894760132,0.6834757924079895
B1K7U1,C,4,,,,,,,,,,,,,,,,
B2C2Z7,F,6,0.9956704378128052,0.9700698852539062,0.8989313840866089,0.9733470678329468,0.9971899390220642,0.9618777632713318,0.9219415187835693,0.9597818851470947,0.9913782477378845,0.9418793320655823,0.8164172172546387,0.9480780363082886,0.9943956732749939,0.9265553951263428,0.8551868796348572,0.9226736426353455
B2D9M2,F,6,0.9934715032577515,0.9722074270248413,0.9268419742584229,0.9704571962356567,0.9952003955841064,0.9615973234176636,0.9363187551498413,0.9563525319099426,0.987027645111084,0.9459179043769836,0.8636584281921387,0.9426099061965942,0.9904466867446899,0.9260350465774536,0.880262553691864,0.9163559675216675
B2D9O2,B,2,0.9722669720649719,0.8396744132041931,0.6760370135307312,0.8564403057098389,0.9680715799331665,0.7235617637634277,0.5826258659362793,0.5145028233528137,0.9460306167602539,0.7236540913581848,0.5106162428855896,0.7489248514175415,0.9381189346313477,0.566860020160675,0.41106006503105164,0.34635061025619507
B2F4K5,B,2,0.9808541536331177,0.9438682198524475,0.8043004274368286,0.8973811864852905,0.9790784120559692,0.661754846572876,0.6978429555892944,0.7056304812431335,0.9624276161193848,0.893703043460846,0.6726609468460083,0.8138634562492371,0.9590142965316772,0.4944944977760315,0.5359130501747131,0.545153796672821
B2G5R2,A,1,0.9788610935211182,0.955137312412262,0.8554946184158325,0.8834977149963379,0.9716612696647644,0.8524832129478455,0.8209701180458069,0.8177188038825989,0.9585974216461182,0.9141270518302917,0.7474797964096069,0.7913084626197815,0.9448844790458679,0.7428939342498779,0.6963098049163818,0.6916449666023254
B2L0L2,C,4,0.9731691479682922,0.9422174692153931,0.7771396636962891,0.8144629001617432,0.9748761653900146,0.7236495018005371,0.7222943902015686,0.8330106735229492,0.9477404952049255,0.8907477855682373,0.635509729385376,0.6869990825653076,0.9509837627410889,0.5669676661491394,0.565305769443512,0.7138117551803589
B3D0N1,B,3,0.988296389579773,0.9593064785003662,0.8211984038352966,0.935040295124054,0.9890356659889221,0.9281855225563049,0.8388009071350098,0.8726407885551453,0.9768635630607605,0.9217953681945801,0.696638286113739,0.87800532579422,0.9783092141151428,0.8659945726394653,0.7223575711250305,0.7740573883056641
B3E2W8,D,5,0.9643725752830505,0.8552349805831909,0.7279028296470642,0.8273969292640686,0.969217836856842,0.7297146320343018,0.7681203484535217,0.5804466605186462,0.931196391582489,0.7470834255218506,0.5722069144248962,0.705606997013092,0.940274178981781,0.574449360370636,0.6235352158546448,0.4088938534259796
B3F0V9,F,6,0.9941512942314148,0.9618709683418274,0.8756123185157776,0.9663212299346924,0.9958051443099976,0.951846718788147,0.8735605478286743,0.9411463141441345,0.9883705377578735,0.9265427589416504,0.7787459492683411,0.9348371028900146,0.9916453957557678,0.9081178307533264,0.7755060195922852,0.8888351321220398
B3O1S0,F,6,0.9936788082122803,0.9738120436668396,0.9070206880569458,0.9722771644592285,0.9967928528785706,0.952299177646637,0.9236051440238953,0.9650716185569763,0.9874370694160461,0.9489607214927673,0.8298608064651489,0.9460499882698059,0.9936062693595886,0.9089418649673462,0.8580542206764221,0.9325008988380432
B3P3R1,F,6,0.9931221604347229,0.9772769808769226,0.9437512755393982,0.9697902798652649,0.9953634738922119,0.9539029002189636,0.9407585263252258,0.9468546509742737,0.9863382577896118,0.9555637240409851,0.8934933543205261,0.9413523077964783,0.9907696843147278,0.9118683934211731,0.8881435394287109,0.8990731239318848
B3S2Z4,B,2,0.9817748665809631,0.9156162738800049,0.6420965194702148,0.8645712733268738,0.9905617237091064,0.8767611980438232,0.7390800714492798,0.8536537885665894,0.9642021059989929,0.8443655967712402,0.4728587567806244,0.7614491581916809,0.9812999367713928,0.7805652618408203,0.5861435532569885,0.7446736693382263
B4E1K1,B,3,0.9820708632469177,0.9377796649932861,0.8017415404319763,0.8770112991333008,0.9802477955818176,0.8871076107025146,0.81827312707901,0.7842514514923096,0.9647732973098755,0.8828485608100891,0.6690889596939087,0.780961811542511,0.9612607955932617,0.7971190214157104,0.6924384832382202,0.6450769901275635
B4I8Z7,C,4,,,,,,,,,,,,,,,,
B4O3V3,F,6,0.9927155375480652,0.9692915678024292,0.9304165840148926,0.9655195474624634,0.9934570789337158,0.9469835758209229,0.9344838261604309,0.9133055210113525,0.9855364561080933,0.9404129385948181,0.8698868751525879,0.9333376288414001,0.9869991540908813,0.8993055820465088,0.8770245313644409,0.8404436707496643
B4S1Y2,B,2,0.9748921394348145,0.9274298548698425,0.7846545577049255,0.8980807065963745,0.9827587008476257,0.8280094861984253,0.8225308060646057,0.8854100108146667,0.9510141611099243,0.8646798729896545,0.6456226706504822,0.8150149583816528,0.9661018252372742,0.7064984440803528,0.6985582113265991,0.7943817377090454
B5F8L9,F,6,0.9938326478004456,0.9786137342453003,0.9223443269729614,0.9629880785942078,0.9967268705368042,0.9583706855773926,0.9308357238769531,0.9529141187667847,0.9877409338951111,0.9581230878829956,0.8558803796768188,0.9286181330680847,0.993475079536438,0.9200688004493713,0.8706199526786804,0.9100629687309265
B5L5Y4,B,3,0.9631509184837341,0.8748025298118591,0.689628541469574,0.7983310222625732,0.9859535694122314,0.9176419973373413,0.853919506072998,0.7561134696006775,0.9289210438728333,0.7774658203125,0.5262847542762756,0.6643518805503845,0.9722962379455566,0.8478174805641174,0.7450781464576721,0.60786372423172
B5T6V0,B,3,0.9802888631820679,0.9075525403022766,0.8158086538314819,0.8763144016265869,0.9803639054298401,0.7487980723381042,0.7421891689300537,0.7651216387748718,0.9613397121429443,0.8307516574859619,0.6889162063598633,0.779857337474823,0.9614841341972351,0.5984629988670349,0.5900642275810242,0.6195927262306213
B6D0U7,B,2,0.972468912601471,0.9275375604629517,0.7675300240516663,0.8130195140838623,0.9832254648208618,0.7439579963684082,0.6948874592781067,0.464269757270813,0.9464131593704224,0.8648671507835388,0.6227575540542603,0.6849476099014282,0.9670044183731079,0.5923033952713013,0.53243488073349,0.30231204628944397
B6I0T4,D,5,0.9475997686386108,0.6115373969078064,0.5860826969146729,0.4307692348957062,0.9608210921287537,0.29877978563308716,0.6646012663841248,0.16018423438072205,0.900417685508728,0.4404420852661133,0.4145098924636841,0.27450981736183167,0.9245964288711548,0.1756267547607422,0.49768000841140747,0.08706536889076233
B7F5P0,B,3,0.9822947978973389,0.9438220858573914,0.8068918585777283,0.8915702104568481,0.9811439514160156,0.9487600326538086,0.8366585373878479,0.7899729013442993,0.9652056097984314,0.8936203718185425,0.6762939691543579,0.8043543100357056,0.9629858732223511,0.9025152325630188,0.7191857099533081,0.6528555154800415
B8H5H6,F,6,0.9937020540237427,0.981293797492981,0.9321250319480896,0.9558899998664856,0.9941077828407288,0.9732341170310974,0.9168195128440857,0.9506644010543823,0.9874829649925232,0.9632746577262878,0.8728784322738647,0.9155070185661316,0.9882845878601074,0.9478636384010315,0.8464143872261047,0.9059679508209229
B8J7R4,A,1,0.983508825302124,0.9720439314842224,0.8703799247741699,0.8922752141952515,0.9871253371238708,0.9483987092971802,0.8652644753456116,0.8641456365585327,0.9675527811050415,0.9456084370613098,0.770506739616394,0.8055025935173035,0.9745779633522034,0.9018615484237671,0.7625252604484558,0.760789155960083
B8P5Q9,C,4,0.9739960432052612,0.8769060969352722,0.7335023880004883,0.9035564661026001,0.9734419584274292,0.8372006416320801,0.7987682223320007,0.7681366801261902,0.949310302734375,0.7807949781417847,0.5791581273078918,0.8240793347358704,0.948258101940155,0.719987154006958,0.664957582950592,0.6235567331314087
B9E0Q1,F,6,0.9959919452667236,0.9690031409263611,0.9103033542633057,0.9678472280502319,0.9971905946731567,0.9593367576599121,0.9316180944442749,0.9535653591156006,0.9920158982276917,0.9398701786994934,0.8353732228279114,0.9376976490020752,0.9943968653678894,0.9218512773513794,0.8719897270202637,0.9112517237663269
B9G4U2,D,5,0.9796615242958069,0.9399469494819641,0.7902200818061829,0.8899348378181458,0.9781956672668457,0.9025154709815979,0.7827146053314209,0.8350518941879272,0.9601338505744934,0.8866980671882629,0.6531932353973389,0.8016960620880127,0.9573218822479248,0.8223491311073303,0.643000066280365,0.7168146967887878
B9H8N8,F,6,0.9952449202537537,0.9748249650001526,0.9127184748649597,0.9635884165763855,0.9962573051452637,0.9420324563980103,0.8864850401878357,0.954115092754364,0.9905348420143127,0.9508863687515259,0.8394500017166138,0.9297353029251099,0.9925425052642822,0.8904171586036682,0.7961141467094421,0.9122562408447266
B9O1Q0,B,2,0.9819245934486389,0.9589102864265442,0.8709556460380554,0.8901271820068359,0.9857141375541687,0.9016449451446533,0.8261573314666748,0.872401237487793,0.964491069316864,0.921064019203186,0.7714096307754517,0.8020082116127014,0.9718307256698608,0.8209047913551331,0.7038058638572693,0.773680567741394
C0K1P0,F,6,0.9952444434165955,0.9724921584129333,0.9195821285247803,0.9656387567520142,0.9966597557067871,0.9667310118675232,0.9259570837020874,0.9553856253623962,0.9905339479446411,0.9464572072029114,0.8511356115341187,0.9335604906082153,0.9933418035507202,0.935604453086853,0.8621230125427246,0.9145820736885071
C0L7V1,D,5,0.9687857627868652,0.8395830988883972,0.7278783917427063,0.866212785243988,0.9774402976036072,0.6888356804847717,0.7256225347518921,0.8264920711517334,0.9394612312316895,0.7235184907913208,0.5721767544746399,0.7639994621276855,0.9558759927749634,0.5253618359565735,0.5693937540054321,0.7042918801307678
C0N8P4,C,4,0.9884593486785889,0.9458901882171631,0.7965266704559326,0.9259894490242004,0.9897404313087463,0.8453188538551331,0.8334503769874573,0.9123684167861938,0.9771819710731506,0.8973355293273926,0.6618565320968628,0.8621790409088135,0.9796893000602722,0.7320799231529236,0.7144576907157898,0.8388579487800598
